name,street_address,unit,city,state,zipcode,type,property_id,team_id
248 Marshall Rd unit B302,248 Marshall Rd,B302,Platte City,MO,64079,Apartment,a5c8789a-f194-4d1c-a224-7aa7dc1b17a1,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit B303,248 Marshall Rd,B303,Platte City,MO,64079,Apartment,59882eb3-2fd7-4aa5-b53d-1ea6f75a3dd0,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C102,248 Marshall Rd,C102,Platte City,MO,64079,Apartment,5022249d-4866-424e-97fe-0054099bb5c7,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C103,248 Marshall Rd,C103,Platte City,MO,64079,Apartment,0c0425ea-5a33-4017-933f-d50085094860,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C104,248 Marshall Rd,C104,Platte City,MO,64079,Apartment,7c9d4b58-6cab-4c9c-9a97-db99301a2121,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C204,248 Marshall Rd,C204,Platte City,MO,64079,Apartment,bba1213f-9f0b-4bf2-ba96-6806d3809f3f,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C301,248 Marshall Rd,C301,Platte City,MO,64079,Apartment,e0aff26c-eee0-47a3-b69e-bf3a1dfb9cff,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit F101,248 Marshall Rd,F101,Platte City,MO,64079,Apartment,adc93751-38cd-4b95-ad29-d93f69b12857,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit E204,248 Marshall Rd,E204,Platte City,MO,64079,Apartment,77a0e907-6c5b-4683-9b8c-9de1168c0e7a,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit C304,248 Marshall Rd,C304,Platte City,MO,64079,Apartment,cc786c5f-f3c5-41de-a658-31dbd4e0691f,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit D104,248 Marshall Rd,D104,Platte City,MO,64079,Apartment,5d00e0d0-b48a-4bd2-b855-719b66632611,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit E203,248 Marshall Rd,E203,Platte City,MO,64079,Apartment,5032098b-9d74-45a1-8ff9-a029c3847ad7,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit E201,248 Marshall Rd,E201,Platte City,MO,64079,Apartment,e6d8c34b-e64b-4683-b696-e96575c3e1b7,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit E103,248 Marshall Rd,E103,Platte City,MO,64079,Apartment,e1012abf-7344-4c02-a0a7-4983e4f8090d,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit E101,248 Marshall Rd,E101,Platte City,MO,64079,Apartment,7e6f349a-063d-4b4c-8c94-320e72f328f6,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit D204,248 Marshall Rd,D204,Platte City,MO,64079,Apartment,41161191-7663-4fe6-a835-c193ceef739d,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit D203,248 Marshall Rd,D203,Platte City,MO,64079,Apartment,f1f4c6a1-3def-42ad-b669-267120459119,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit D202,248 Marshall Rd,D202,Platte City,MO,64079,Apartment,a9e4d45e-9ffb-4a15-8580-892f45e4b4cf,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
248 Marshall Rd unit D103,248 Marshall Rd,D103,Platte City,MO,64079,Apartment,893b94a4-e970-4578-ab95-861ef5099cab,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
Xiomara · 1 Bed 1 Bath Apartment,1304 South 32nd Street,8,Kansas City,KS,66106,,fe783c90-cb8e-4f98-894d-da6cda6435cd,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit D-4,250 Marshall rd,D-4,Platte City,MO,64079,Apartment,1657a40c-0930-4c8a-92b8-3298d7a0b80d,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit D-2,250 Marshall rd,D-2,Platte City,MO,64079,Apartment,ac0ae9a1-35ec-49a2-9f52-35452f0fdad1,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit C-5,250 Marshall rd,C-5,Platte City,MO,64079,Apartment,aa8909b6-734a-4847-b054-e739b8dd3425,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit C-4,250 Marshall rd,C-4,Platte City,MO,64079,Apartment,35e13e8a-954d-4679-9b29-d99acfa156c7,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit C-1,250 Marshall rd,C-1,Platte City,MO,64079,Apartment,d5452409-77e6-44ec-9b31-13ef95dfea3b,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit B-4,250 Marshall rd,B-4,Platte City,MO,64079,Apartment,9ee9f78d-4d86-4c65-9467-992f33cb4891,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit A-6,250 Marshall rd,A-6,Platte City,MO,64079,Apartment,c792e4e8-5993-4bf4-bbe0-5301fdc4c9a1,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit A-5,250 Marshall rd,A-5,Platte City,MO,64079,Apartment,f1748d62-650a-4820-a172-20f8deed69dc,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit A-3,250 Marshall rd,A-3,Platte City,MO,64079,Apartment,4b804e3b-4def-451c-a086-90e20b9706a4,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
250 Marshall rd unit A-2,250 Marshall rd,A-2,Platte City,MO,64079,Apartment,ae42672d-1407-4b05-b228-cba27e5ea759,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit S2,249 Marshall Rd,S2,Platte City,MO,64079,Apartment,d10c8edf-9ba0-41ee-b491-b624cf3bc9b8,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit S1,249 Marshall Rd,S1,Platte City,MO,64079,Apartment,3bff442b-5481-461a-9152-b65f5bb5c6de,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit R4,249 Marshall Rd,R4,Platte City,MO,64079,Apartment,aa30e0f3-0f81-4c98-a7df-ea3f86287d4d,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit R3,249 Marshall Rd,R3,Platte City,MO,64079,Apartment,9e0f9a2d-e9ca-488f-b8bd-afa4fd73b25e,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit P2 (R),249 Marshall Rd,P2 (R),Platte City,MO,64079,Apartment,2bf8b343-56d0-4dd4-9ae5-5b0ce19d53bf,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit O3,249 Marshall Rd,O3,Platte City,MO,64079,Apartment,aa25ae7f-1271-4602-9a23-688a51dd9ccb,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit O2,249 Marshall Rd,O2,Platte City,MO,64079,Apartment,b02c0b69-77ad-4de0-bace-ab524e996c65,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit O1,249 Marshall Rd,O1,Platte City,MO,64079,Apartment,0dd62240-5b20-4eb2-bbda-31f7178e25ed,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
249 Marshall Rd unit N4,249 Marshall Rd,N4,Platte City,MO,64079,Apartment,0d34f31d-353a-4565-8cdd-b501e645035c,8f8b244e-a3f6-44e0-8ae9-183a88c9d607
Thorn Manor Apartments,300 W. Wintergreen Rd ,,Desoto,TX,75115,,6d05d198-6d42-4b45-bafa-17ebcd656957,6ceb145d-6aec-426a-a2aa-41de35ad7150
Creekwood Apartments,212 West Wintergreen Road,,DeSoto,TX,75115,,aeccde88-5157-4dc4-8b1b-a4934aefa402,6ceb145d-6aec-426a-a2aa-41de35ad7150
204 Redstone Way,204 Redstone Way,,Birmingham,AL,35215,House,54c08dfb-3588-4459-aa68-dc9668366c15,10ce2520-f333-48f4-b52c-110482d3e139
"2705 13th St Northport, AL 35476",2705 13th St,,Northport ,AL,35476,,b13b3f1a-30fb-4f84-9829-c9ac9453fbcd,10ce2520-f333-48f4-b52c-110482d3e139
3025 Elm St,3025 Elm St,,Tuscaloosa,AL,35401,House,21ed137a-3649-44b8-9987-205718a1fba4,10ce2520-f333-48f4-b52c-110482d3e139
6921 Brandi Cir,6921 Brandi Cir,,Pinson,AL,35126,House,9c3ec900-0400-469f-af02-66a4814fd6d9,10ce2520-f333-48f4-b52c-110482d3e139
5549 Melissa Dr,5549 Melissa Dr,,Pinson,AL,35126,House,e481fc5d-a721-4f70-981a-ac1c4bad064a,10ce2520-f333-48f4-b52c-110482d3e139
1627 Limestone Ct,1627 Limestone Ct,,Montgomery,AL,36117,House,2657303b-5446-4b0e-9bed-a9d2703732d6,10ce2520-f333-48f4-b52c-110482d3e139
2811 20th St,2811 20th St,,Tuscaloosa,AL,35401,House,6f957080-3fc1-41cf-b745-0e9860ad5370,10ce2520-f333-48f4-b52c-110482d3e139
325 Miles Ave,325 Miles Ave,,Birmingham,AL,35214,House,c65109d9-9993-43f4-9ca9-d075688ef1d1,10ce2520-f333-48f4-b52c-110482d3e139
51 County Rd 452,51 County Rd 452,,Cullman,AL,35057,House,40281a02-6525-41a5-8b5a-2be65ecfe35e,10ce2520-f333-48f4-b52c-110482d3e139
8130 Highway 195,8130 Highway 195,,Jasper,AL,35503,House,6004895e-53ab-4735-b8ff-ed12095258af,10ce2520-f333-48f4-b52c-110482d3e139
189 Branch St,189 Branch St,,Cordova,AL,35550,House,389fba9c-da14-495a-9e70-1f61f0ae42c7,10ce2520-f333-48f4-b52c-110482d3e139
4579 Rock Creek Cir,4579 Rock Creek Cir,,Trussville,AL,35173,House,f1fad9d5-a035-4a31-b08a-d65e95d784dd,10ce2520-f333-48f4-b52c-110482d3e139
1014 19th St,1014 19th St,,Tuscaloosa,AL,35401,House,633ea3b3-8e79-4bbe-b30d-28d7aa98c317,10ce2520-f333-48f4-b52c-110482d3e139
3110 Leftwich St NW,3110 Leftwich Street Northwest,,Huntsville,AL,35810,House,d100b5e9-3f23-4534-8143-53e6a39e3e41,10ce2520-f333-48f4-b52c-110482d3e139
553 Highland Oaks Dr,553 Highland Oaks Dr,,Tuscaloosa,AL,35405,House,2f588129-e281-4065-ab88-f9a4b84eb844,10ce2520-f333-48f4-b52c-110482d3e139
1523 15th Ave N,1523 15th Ave N,,Bessemer,AL,35020,House,d0f28ccc-2cd9-46b3-bb92-998ba5060877,10ce2520-f333-48f4-b52c-110482d3e139
1275 Glenridge Ln,1275 Glenridge Ln,,Bessemer,AL,35022,House,a5fb28b7-d2b4-43ff-a4d2-bf67c446db4e,10ce2520-f333-48f4-b52c-110482d3e139
1011 N Orchard Knob Ave,1011 N Orchard Knob Ave,,Chattanooga,TN,37404,House,2cd35090-c409-44bc-88d2-bc28776e724a,10ce2520-f333-48f4-b52c-110482d3e139
3307 24th Street,3307 24th Street,,Northport,AL,35476,House,70246d74-b526-4746-9e85-15d87467a2e1,10ce2520-f333-48f4-b52c-110482d3e139
1210 Central City Ln,1210 Central City Ln,,Anniston,AL,36201,House,10b59828-6588-4f70-8549-36e67f06217d,10ce2520-f333-48f4-b52c-110482d3e139
"1815 Huntington Dr Birmingham, AL 35214-4844",1815 Huntington Dr,,Birmingham,AL,35214,House,c607a215-c019-4b59-a6d2-33a0c9c3d939,10ce2520-f333-48f4-b52c-110482d3e139
2528 Olive St,2528 Olive Street,,Chattanooga,TN,37406,,5c9b3c03-3c76-4902-a883-57dfa1bc1bd6,10ce2520-f333-48f4-b52c-110482d3e139
304 Bethel St NE,304 Bethel St,,Hartselle,AL,35640,House,c709b249-f6c1-4f86-a720-f5c53407549d,10ce2520-f333-48f4-b52c-110482d3e139
115 Lyle Dr ,115 Lyle Drive,,Owens Cross Roads,AL,35763,House,797e904e-7dd2-4321-84c8-6279b398d9b6,10ce2520-f333-48f4-b52c-110482d3e139
"2727 Forestdale Blvd Adamsville, AL 35005",2727 Forestdale Blvd,,Adamsville ,AL,35005,,c2ead153-39cf-421f-a64c-fdd0eb7ea1ad,10ce2520-f333-48f4-b52c-110482d3e139
334 Porter Rd SE,334 Porter Rd SE,,Bessemer,AL,35022,House,a2d2abda-bbe2-400d-98fb-a6f7dae0525a,10ce2520-f333-48f4-b52c-110482d3e139
420 Quebec St,420 Quebec Street,,Birmingham,AL,35224,House,0de55aaa-cde2-416d-8b06-062757dd6c63,10ce2520-f333-48f4-b52c-110482d3e139
1024 9th St N,1024 9th St N,,Bessemer,AL,35020,House,a1b38e4f-3746-4aa2-a497-eb3332c1c635,10ce2520-f333-48f4-b52c-110482d3e139
3728 Gray Oaks Drive,3728 Gray Oaks Drive,,Bessemer,AL,35020,House,148c12aa-8d8d-4b54-91fb-a48f0ace64c0,10ce2520-f333-48f4-b52c-110482d3e139
4002 23rd Street,4002 23rd Street,,Tuscaloosa,AL,35404,House,186c8664-d7b5-49a6-8980-24c4e2544fb0,10ce2520-f333-48f4-b52c-110482d3e139
402 7th Avenue NW,402 7th Avenue NW,,Decatur,AL,35601,House,c5ccbf0f-db7d-4c07-b87c-f7d3992be8d7,10ce2520-f333-48f4-b52c-110482d3e139
"117 Lewis Dr Bessemer, AL 35023",117 Lewis Dr,,Bessemer,AL,35023,House,00603462-f78d-4dc7-98db-8059a89e15c3,10ce2520-f333-48f4-b52c-110482d3e139
4413 Vassie Dr,4413 Vassie Dr,,Tuscaloosa,AL,35404,House,fcb8c922-a31f-4dbd-9586-43b1133c4a8b,10ce2520-f333-48f4-b52c-110482d3e139
"3741 Seaside Sparrow Cir Bessemer, AL 35022",3741 Seaside Sparrow Cir,,Bessemer,AL,35022,House,cfc68bfb-6a89-4d58-8846-b0108d629c32,10ce2520-f333-48f4-b52c-110482d3e139
3749 Seaside Sparrow Cir,3749 Seaside Sparrow Cir,,Bessemer,AL,35022,House,874002ab-6dac-4641-90c9-4356f66ddc81,10ce2520-f333-48f4-b52c-110482d3e139
3745 Seaside Sparrow Cir,3745 Seaside Sparrow Cir,,Bessemer,AL,35022,House,47be2bd5-2021-47c0-a7e7-491d9582d77e,10ce2520-f333-48f4-b52c-110482d3e139
425 Georgia Street,425 Georgia Street,,West Blocton,AL,35184,House,117f42d8-2670-409f-9321-b5121c859083,10ce2520-f333-48f4-b52c-110482d3e139
4324 Barry Street NW,4324 Barry Street NW,,Huntsville,AL,35810,House,3b72bebb-34d7-4ad9-9400-9c3cb59bb414,10ce2520-f333-48f4-b52c-110482d3e139
4483 Middle St,4483 Middle St,,Mulga,AL,35118,House,01803f47-c5df-483c-83b4-b653f3e2c5c6,10ce2520-f333-48f4-b52c-110482d3e139
1101 Cardinal Ave,1101 Cardinal Ave,,Madison,AL,35758,House,18d7a0f4-f435-46d1-b66e-d0a0638ca7f6,10ce2520-f333-48f4-b52c-110482d3e139
5213 Dogwood Trl,5213 Dogwood Trl,,Adamsville,AL,35005,House,fb343690-4c83-4bee-82f7-bb7324a637f9,10ce2520-f333-48f4-b52c-110482d3e139
1035 Gene Reed Rd,1035 Gene Reed Rd,,Birmingham,AL,35235,House,77dfc6b8-328b-413e-921d-fd0eb2ee24fb,10ce2520-f333-48f4-b52c-110482d3e139
1213 Sommers Ridge Dr,1213 Sommers Ridge Dr,,Athens,AL,35611,House,a9296e21-8e73-43f1-8b12-cd6de40af310,10ce2520-f333-48f4-b52c-110482d3e139
550 Main Street,550 Main Street,,West Blocton,AL,35184,House,e7382fc5-5177-47d8-b1d0-72271ab214d1,10ce2520-f333-48f4-b52c-110482d3e139
600 23rd Avenue East,600 23rd Avenue East,,Tuscaloosa,AL,35404,House,479e9584-fe91-4857-92f5-f095162ba3f1,10ce2520-f333-48f4-b52c-110482d3e139
6004 Dewey Heights Road,6004 Dewey Heights Road,,Pinson,AL,35126,House,52434ce7-d0ca-4b32-a597-9bf938b00775,10ce2520-f333-48f4-b52c-110482d3e139
6018 Pulaski Pike NW,6018 Pulaski Pike NW,,Huntsville,AL,35810,House,63e41af7-48c3-4906-b9fa-b3d470b1f332,10ce2520-f333-48f4-b52c-110482d3e139
606 Rose Hill Rd,606 Rose Hill Rd,,Forestdale,AL,35214,House,99fcebcc-a348-451c-a5f5-d4cbfa9d9302,10ce2520-f333-48f4-b52c-110482d3e139
6468 Loveless Park Loop,6468 Loveless Park Loop,,Bessemer,AL,35022,House,574fad71-16eb-4de7-aa98-b6d6e7a97825,10ce2520-f333-48f4-b52c-110482d3e139
650 Long Ave,650 Long Ave,,Cordova,AL,35550,House,e43573e0-7187-4e99-96fe-e2e582201297,10ce2520-f333-48f4-b52c-110482d3e139
7076 Springer Road,7076 Springer Road,,McCalla,AL,35111,House,aba1df4d-eaee-47b0-90bc-2d02dc896fbc,10ce2520-f333-48f4-b52c-110482d3e139
7338 Plantation Road,7338 Plantation Road,,Pinson,AL,35126,House,8c02f2e6-a0e5-4636-abef-415116129e30,10ce2520-f333-48f4-b52c-110482d3e139
7720 Pine Avenue,7720 Pine Avenue,,Leeds,AL,35094,House,6b445446-677f-44e1-bb47-36550e7b7a76,10ce2520-f333-48f4-b52c-110482d3e139
7740 Forest Valley Road,7740 Forest Valley Road,,Cottondale,AL,35453,House,9a340331-5837-4819-8183-c4dd29b0ef38,10ce2520-f333-48f4-b52c-110482d3e139
7810 Alliance Short Creek Road,7810 Alliance Short Creek Road,,Mulga,AL,35118,House,5a472685-64a0-496d-bb63-8742482a8e2e,10ce2520-f333-48f4-b52c-110482d3e139
7996 Burrow Drive,7996 Burrow Drive,,Pinson,AL,35126,House,8aaeffac-eff7-4549-9539-3a860faada46,10ce2520-f333-48f4-b52c-110482d3e139
8243 Wilbourn Drive,8243 Wilbourn Drive,,Morris,AL,35116,House,b0d911d5-862d-40bb-a99e-139a65fdd0d7,10ce2520-f333-48f4-b52c-110482d3e139
901 Crawford Rd,901 Crawford Rd,,Mount Olive,AL,35117,House,b29d1dca-38d0-4f98-b98f-bbe9015a5762,10ce2520-f333-48f4-b52c-110482d3e139
984 7th St SE,984 7th St SE,,Graysville,AL,35073,House,8c9244c6-dd1a-4812-b877-1124bd698085,10ce2520-f333-48f4-b52c-110482d3e139
4113 Harris Ave,4113 Harris Ave,,Adamsville,AL,35005,House,c20976d0-337e-4b07-98a3-d8c1e2942d23,10ce2520-f333-48f4-b52c-110482d3e139
4305 Woodruff Mill Rd,4305 Woodruff Mill Rd,,Adamsville,AL,35005,House,f631a8aa-908c-4c17-83f7-a51eed9ed2cb,10ce2520-f333-48f4-b52c-110482d3e139
3000 20th St N,3000 20th St N,,Hueytown,AL,35023,House,855a43da-4be8-4bd4-b799-d29c73e63ad3,10ce2520-f333-48f4-b52c-110482d3e139
164 N Main St,164 N Main St,,Graysville,AL,35073,House,54eaf0c1-c9c6-40b8-9994-c991ae835bdb,10ce2520-f333-48f4-b52c-110482d3e139
35 2nd Ave SE,35 2nd Ave SE,,Graysville,AL,35073,House,143bacac-b163-4439-8f3d-b447132a6b5a,10ce2520-f333-48f4-b52c-110482d3e139
518 Old Birmingham Rd,518 Old Birmingham Rd,,Sumiton,AL,35148,House,a046cec9-70df-4cce-a3c6-eee74b3dc614,10ce2520-f333-48f4-b52c-110482d3e139
175 Holt Dr,175 Holt Dr,,Trafford,AL,35172,House,f69069e4-d74a-4dc8-8283-81d8d7feb7fe,10ce2520-f333-48f4-b52c-110482d3e139
4161 Pine St/133 Pine St,4161 Pine St/133 Pine St,,Irondale,AL,35210,House,585b0a6a-2b19-4614-98d4-196c6cb6fb6b,10ce2520-f333-48f4-b52c-110482d3e139
2021 Hanchey Rd,2021 Hanchey Rd,,Birmingham,AL,35214,House,10d2fc88-6e32-4aca-bd58-b0b008ea8584,10ce2520-f333-48f4-b52c-110482d3e139
2237 6th St NW,2237 6th St NW,,Center Point,AL,35215,House,c2456c44-a90d-4b3f-9d87-ffcd30166085,10ce2520-f333-48f4-b52c-110482d3e139
2604 Rainer Dr NE,2604 Rainer Dr NE,,Center Point,AL,35215,House,812b5747-633e-4337-a035-52adfcdd82e5,10ce2520-f333-48f4-b52c-110482d3e139
2921 Wood Dr NE,2921 Wood Dr NE,,Center Point,AL,35215,House,334f07c0-3442-4f2d-a6df-9042e5e1960a,10ce2520-f333-48f4-b52c-110482d3e139
1906 Garber St,1906 Garber St,,Tuscaloosa,AL,35404,House,a77b1c56-1f5f-40fb-b2d3-fe565d1a8957,10ce2520-f333-48f4-b52c-110482d3e139
2217 Clift St NW unit b,2217 Clift St NW,b,Huntsville,AL,35810,House,824f9edf-9191-4023-961d-53b504774f45,10ce2520-f333-48f4-b52c-110482d3e139
5007 Powell Dr NW,5007 Powell Dr NW,,Huntsville,AL,35810,House,701daec0-ec36-4cf9-8da5-07f786753b73,10ce2520-f333-48f4-b52c-110482d3e139
213 Wilson Street NW,213 Wilson Street NW,,Decatur,AL,35601,House,d32ffbec-c81b-424f-bd07-7c2a01311356,10ce2520-f333-48f4-b52c-110482d3e139
277 Carolyn Dr,277 Carolyn Dr,,Chickamauga,GA,30707,House,62fefae3-946b-43f0-b481-fd4ab8a610f7,10ce2520-f333-48f4-b52c-110482d3e139
6244 Handy Avenue,6244 Handy Avenue,,Birmingham,AL,35228,House,981971d6-ac2f-46b0-aa3b-dc774c723abd,10ce2520-f333-48f4-b52c-110482d3e139
540 Harlem Ave,540 Harlem Ave,,Hueytown,AL,35023,House,c59fcce1-25ad-491e-b6e4-0d2a5a6aa029,10ce2520-f333-48f4-b52c-110482d3e139
120 Pecan Ln,120 Pecan Ln,,Hayden,AL,35079,House,d44a5c46-1a2e-47d1-bf53-a3efcc7a3d75,10ce2520-f333-48f4-b52c-110482d3e139
3811 Vogel Dr NW,3811 Vogel Dr NW,,Huntsville,AL,35810,House,5dfafb6a-b80e-4bf4-93e0-7e27c714d32f,10ce2520-f333-48f4-b52c-110482d3e139
6110 Sandia Blvd NW,6110 Sandia Blvd NW,,Huntsville,AL,35810,House,abc496f1-32ea-4cce-b9a6-3709cfa10bc6,10ce2520-f333-48f4-b52c-110482d3e139
1122 Pilgrim Ln,1122 Pilgrim Ln,,Montevallo,AL,35115,House,57cc660e-b938-4e4c-bedf-2cf60918753d,10ce2520-f333-48f4-b52c-110482d3e139
437 Oak Street,437 Oak Street,,Rossville,GA,30741,House,c5c228c4-77b5-4e07-9dee-ac051b97a2b7,10ce2520-f333-48f4-b52c-110482d3e139
226 Nawaka Ave,226 Nawaka Ave,,Rossville,GA,30741,House,74dcba28-ea16-4384-89bf-95f010e0506d,10ce2520-f333-48f4-b52c-110482d3e139
439 Oak Street,439 Oak Street,,Rossville,GA,30741,House,83bf3a8f-6af8-4b25-bf90-fd5937285058,10ce2520-f333-48f4-b52c-110482d3e139
10069 Standifer Gap Rd unit b,10069 Standifer Gap Rd,b,Ooltewah,TN,37363,House,abcf5cff-e248-413e-852d-dcd321f804a8,10ce2520-f333-48f4-b52c-110482d3e139
10069 Standifer Gap Rd unit c,10069 Standifer Gap Rd,c,Ooltewah,TN,37363,House,2393ee8d-cded-4f2e-8273-67e40e4b72fc,10ce2520-f333-48f4-b52c-110482d3e139
2106 E 13th St unit a,2106 E 13th St,a,Chattanooga,TN,37404,House,0cae658e-0acb-43a5-b598-f5bf5f583f42,10ce2520-f333-48f4-b52c-110482d3e139
2106 E 13th St unit b,2106 E 13th St,b,Chattanooga,TN,37404,House,d120bdbe-39f0-4743-94b4-89889b893bd4,10ce2520-f333-48f4-b52c-110482d3e139
372 Camp Jordan Rd unit B,372 Camp Jordan Rd,B,Chattanooga,TN,37412,House,0c5cd03f-ea72-461e-bc0d-ea489fb7b8ee,10ce2520-f333-48f4-b52c-110482d3e139
4204 W Rd,4204 W Rd,,Signal Mountain,TN,37377,House,d25c5fda-8d34-4203-8d3c-eaf87103d582,10ce2520-f333-48f4-b52c-110482d3e139
3920 Bennett Rd unit a,3920 Bennett Rd,a,Chattanooga,TN,37412,House,49618da0-0b04-4245-bf02-9cfbe427ce5e,10ce2520-f333-48f4-b52c-110482d3e139
806 S Germantown Rd unit a,806 S Germantown Rd,a,Chattanooga,TN,37412,House,53d026ff-da7c-4402-9606-8c18411b51a9,10ce2520-f333-48f4-b52c-110482d3e139
808 S Germantown Rd,808 S Germantown Rd,,Chattanooga,TN,37412,House,803222f1-2a6e-449d-95eb-7e25341b8d03,10ce2520-f333-48f4-b52c-110482d3e139
1801 Mulberry Street unit 101,1801 Mulberry Street,101,Chattanooga,TN,37404,House,3bb4e58f-99fc-4dff-be89-65880c545f7b,10ce2520-f333-48f4-b52c-110482d3e139
1605 Eucalyptus Drive,1605 Eucalyptus Drive,,Chattanooga,TN,37411,House,fef1ed2f-f2a8-406b-96f0-32576cf26c0f,10ce2520-f333-48f4-b52c-110482d3e139
2905 E 40th Street,2905 E 40th Street,,Chattanooga,TN,37407,House,d8ca7edf-7e01-4fc3-9a59-51c9d25e853b,10ce2520-f333-48f4-b52c-110482d3e139
244 Burke Rd SE,244 Burke Rd SE,,Cleveland,TN,37323,House,2ebd806b-7452-4d77-a0f0-94f18f2cd20c,10ce2520-f333-48f4-b52c-110482d3e139
929 W Crest Rd unit b,929 W Crest Rd,b,Chattanooga,TN,37404,House,736e1821-b14a-4251-a8ba-7e3678a13295,10ce2520-f333-48f4-b52c-110482d3e139
3639 Sapulpa St,3639 Sapulpa St,,Chattanooga,TN,37406,House,d8e8f794-a214-4717-b4f2-2205b9728d16,10ce2520-f333-48f4-b52c-110482d3e139
1034 Grays Drive,1034 Grays Drive,,Chattanooga,TN,37421,House,ceb94ddf-89dc-4871-bafd-ff33900a4ae1,10ce2520-f333-48f4-b52c-110482d3e139
2027 Ruby Street,2027 Ruby Street,,Chattanooga,TN,37406,House,57c784f5-6365-410a-9151-29354ab1f171,10ce2520-f333-48f4-b52c-110482d3e139
2113 Ivy Street,2113 Ivy Street,,Chattanooga,TN,37404,House,1c3eb441-c85a-492f-8c52-67f26e97f9e9,10ce2520-f333-48f4-b52c-110482d3e139
5808 Fort Sumter Dr,5808 Fort Sumter Dr,,Harrison,TN,37341,House,c745786e-7c97-4dc5-a2f3-5167eac1a649,10ce2520-f333-48f4-b52c-110482d3e139
5850 Ragnar Dr,5850 Ragnar Dr,,Hixson,TN,37343,House,615e131e-9285-4c1a-be98-6af00c6856cd,10ce2520-f333-48f4-b52c-110482d3e139
10069 Standifer Gap Rd unit a,10069 Standifer Gap Rd,a,Ooltewah,TN,37363,House,feaf18ae-690c-4968-9964-2e7f66bf89d1,10ce2520-f333-48f4-b52c-110482d3e139
9066 Daisy Dallas Rd,9066 Daisy Dallas Rd,,Soddy Daisy,TN,37379,House,b52b4b93-9581-4c3b-8666-69bf0c608b11,10ce2520-f333-48f4-b52c-110482d3e139
2316 Harrison Pike,2316 Harrison Pike,,Chattanooga,TN,37406,House,3d0ef27f-20a5-439b-9921-3846f38328b0,10ce2520-f333-48f4-b52c-110482d3e139
3416 Gay St,3416 Gay St,,Chattanooga,TN,37411,House,d4e4ba50-7b16-48f0-baa5-570c7d266cbe,10ce2520-f333-48f4-b52c-110482d3e139
6555 Esquire Lane,6555 Esquire Lane,,Hixson,TN,37343,House,dbc73942-10ab-4b56-be89-73e9fdc8856e,10ce2520-f333-48f4-b52c-110482d3e139
4807 14th Ave,4807 14th Ave,,Chattanooga,TN,37407,House,7c26e9c5-07b8-4fe7-a3ea-8638bd09bd48,10ce2520-f333-48f4-b52c-110482d3e139
