property_id,team_id,street_part,unit_part,city,state,zipcode,full_address,token_set
ded67da7-8c00-41c6-aedd-d541c08428e7,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,"2450 WICKERSHAM Ln Unit#1608, Austin Texas 78741",,,,"2450 WICKERSHAM Ln Unit#1608, Austin Texas 78741","2450 78741 austin ln texas unit#1608, wickersham"
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,"2450 WICKERSHAM Ln Unit#1608, Austin Texas 78741",,,,"2450 WICKERSHAM Ln Unit#1608, Austin Texas 78741","2450 78741 austin ln texas unit#1608, wickersham"
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,"3431 North Hills Dr #203, Austin, Texas 78731",,,,"3431 North Hills Dr #203, Austin, Texas 78731","#203, 3431 78731 austin, dr hills north texas"
114fa92f-cc0a-4506-aac1-9c3da87cef1d,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,B,,,,B,b
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,B,,,,B,b
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,PLEASANT VALLEY,304,,,,PLEASANT VALLEY   304,304 pleasant valley
3f594d24-249c-4276-b417-5afd3406a27f,e98fe8dc-75c3-4589-987a-abc9ca6b878a,PLEASANT VALLEY,304,,,,PLEASANT VALLEY   304,304 pleasant valley
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,PLEASANT VALLEY,305,,,,PLEASANT VALLEY   305,305 pleasant valley
dd5e5aa7-0274-4aa5-862c-d59356fb5448,e98fe8dc-75c3-4589-987a-abc9ca6b878a,PLEASANT VALLEY,305,,,,PLEASANT VALLEY   305,305 pleasant valley
0edcb79a-df78-4f6d-9451-9f28530635fb,de209b69-f227-4ae2-b44b-a4df479c4eb3,,"8226 Noble Crest Converse, TX 78109",,,,"8226 Noble Crest Converse, TX 78109","78109 8226 converse, crest noble tx"
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Seabright Ln,,,,,Seabright Ln,ln seabright
f2cfba6d-7d24-463e-b6e0-c93a7d0308bd,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Seabright Ln,,,,,Seabright Ln,ln seabright
,c0cdb6a6-866e-4e41-9294-58ddef1fdd06,,,,,,,
5911053a-f28c-45e8-91ed-bc9ce8ee6a68,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
1723159b-bdc6-48d8-8cde-1f15f9e2ad23,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,14 80%AMI,,,,Village   14 80%AMI,14 80%ami village
50aefa5c-c5c7-4d5e-9ca6-bb7da359c50f,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,14 80%AMI,,,,Village   14 80%AMI,14 80%ami village
a28120e8-20d8-4b06-8b00-787a58b8d599,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,14 80%AMI,,,,Village   14 80%AMI,14 80%ami village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,14 80%AMI,,,,Village   14 80%AMI,14 80%ami village
c3c6d4fc-3c18-4819-accd-e5fab488c1d8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,14 80%AMI,,,,Village   14 80%AMI,14 80%ami village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,22 100%AMI Upgraded,,,,Village   22 100%AMI Upgraded,100%ami 22 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,27 100%AMI,,,,Village   27 100%AMI,100%ami 27 village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,30 100%AMI Upgraded,,,,Village   30 100%AMI Upgraded,100%ami 30 upgraded village
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,30 100%AMI Upgraded,,,,Village   30 100%AMI Upgraded,100%ami 30 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,30 100%AMI Upgraded- HOLD FOR OWNERS SON DO NOT LEASE,,,,Village   30 100%AMI Upgraded- HOLD FOR OWNERS SON DO NOT LEASE,100%ami 30 do for hold lease not owners son upgraded- village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,31 100%AMI Upgraded,,,,Village   31 100%AMI Upgraded,100%ami 31 upgraded village
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,31 100%AMI Upgraded,,,,Village   31 100%AMI Upgraded,100%ami 31 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,31 100%AMI Upgraded Owner occupied,,,,Village   31 100%AMI Upgraded Owner occupied,100%ami 31 occupied owner upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,33 100%AMI Upgraded,,,,Village   33 100%AMI Upgraded,100%ami 33 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,39 100%AMI,,,,Village   39 100%AMI,100%ami 39 village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,43 100%AMI,,,,Village   43 100%AMI,100%ami 43 village
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,44 100%AMI,,,,Village   44 100%AMI,100%ami 44 village
19886ffd-5af5-4a6e-a856-0ff9c204d059,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,44 100%AMI,,,,Village   44 100%AMI,100%ami 44 village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,44 100%AMI,,,,Village   44 100%AMI,100%ami 44 village
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,48 100%AMI,,,,Village   48 100%AMI,100%ami 48 village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,49 100%AMI,,,,Village   49 100%AMI,100%ami 49 village
1fafb39c-dcf5-42f2-8d95-e12e5a274c91,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,49 100%AMI,,,,Village   49 100%AMI,100%ami 49 village
273c85f4-33e4-4e15-be7e-cda778b4283a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,49 100%AMI,,,,Village   49 100%AMI,100%ami 49 village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,53 100%AMI Upgraded,,,,Village   53 100%AMI Upgraded,100%ami 53 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,54 100%AMI Upgraded,,,,Village   54 100%AMI Upgraded,100%ami 54 upgraded village
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Village,57 100%AMI,,,,Village   57 100%AMI,100%ami 57 village
f99e1c8f-60e3-43e6-ac5d-3369e6944436,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI,,,,100%AMI,100%ami
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI,,,,100%AMI,100%ami
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI,,,,100%AMI,100%ami
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
b6b7d640-0838-422a-b255-d3ac367a8aeb,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
fbb59824-fdbc-4330-8307-3424652b6e00,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
d8af8368-cd2c-463c-b33e-15ed0c4b5594,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
0a6e6261-068c-417c-a7c4-de0b9a6f1ce8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
4e691704-2467-4d7a-a8ba-fcca5596b697,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI standard,,,,100%AMI standard,100%ami standard
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI upgraded,,,,100%AMI upgraded,100%ami upgraded
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,100%AMI upgraded,,,,100%AMI upgraded,100%ami upgraded
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,80%AMI,,,,80%AMI,80%ami
fbb59824-fdbc-4330-8307-3424652b6e00,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,80%AMI,,,,80%AMI,80%ami
53973b2b-e7ab-496c-83c7-d38d0f217db8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,80%AMI,,,,80%AMI,80%ami
31d62a42-be4d-4803-95aa-12b3be60a0ed,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,80%AMI,,,,80%AMI,80%ami
3784f180-d533-4345-bfa9-27a636d64e53,de209b69-f227-4ae2-b44b-a4df479c4eb3,,"6915 Opal Clfs Converse, TX 78109",,,,"6915 Opal Clfs Converse, TX 78109","6915 78109 clfs converse, opal tx"
e92b99b6-c189-44c2-b9ed-215bf5400d74,5196b3f9-ebe6-4c53-ae2f-259dc4463b86,Orange Ave,,,,,Orange Ave,ave orange
38fbfe91-f4e5-4ffa-ade2-96d6696092e2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,361C,,,,361C,361c
40b92d93-904c-44b5-8e16-f22b51bf9cae,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,361C,,,,361C,361c
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,,,,,,
d759bc33-34b2-4646-ba61-e6493f7175e3,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,,,,,,
5e99a7e5-f8cd-48a8-a684-f14bb89a2e22,89fe2674-70b9-40dc-aa5a-2abfb3eb937a,,,,,,,
,9d7b2296-f579-464b-a47d-d62b7532a9e5,805 5th Street,,,,,805 5th Street,5th 805 street
9d7b4c27-3464-415f-972d-581e6b2db4da,de209b69-f227-4ae2-b44b-a4df479c4eb3,,,Pacific,Monarch,1026,Pacific Monarch,monarch pacific
f1ee59b9-0c32-4be4-a0d3-ee36b61fa16c,993e100a-ca2e-47d2-9e0d-bc7e3f0076db,Park Terrace,,,,,Park Terrace,park terrace
,993e100a-ca2e-47d2-9e0d-bc7e3f0076db,Park Terrace,,,,,Park Terrace,park terrace
6ebed5f6-22d9-4960-b6da-2ee8e05fdb1d,993e100a-ca2e-47d2-9e0d-bc7e3f0076db,Park Terrace,2138-08,,,,Park Terrace   2138-08,2138-08 park terrace
,993e100a-ca2e-47d2-9e0d-bc7e3f0076db,Park Terrace,2138-08,,,,Park Terrace   2138-08,2138-08 park terrace
e123760d-cd1a-489f-a866-5e42bfebcc24,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
014bcb89-96b5-4c82-87b5-017e5758941a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
27dd93a7-1eb9-4e56-a5b7-6314a33dda8c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
174dcfb5-8f82-4446-a7be-81eab18f9ee1,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
44d53980-8be5-495a-b731-290000b25707,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
875427c5-b056-443b-a869-8f910c2259d7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
06206aca-653b-4f75-bddd-35bca26ffbd9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
4e691704-2467-4d7a-a8ba-fcca5596b697,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
3128ee7b-0e8d-4562-b52c-5818ceafb4a2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
669b2178-4e05-48fe-abb1-e3213b61f8d3,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
53973b2b-e7ab-496c-83c7-d38d0f217db8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
4fe4c1ae-983d-473f-b93a-e978a43fa0f2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
a1ac5732-d8c7-4dfe-83c8-f7a77ca4feb6,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
64482a05-da10-4733-9767-cc9ab1ff6e83,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
d7eeb4a2-509d-4114-b5bc-02cbbbd95ef0,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
174dcfb5-8f82-4446-a7be-81eab18f9ee1,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton,,,,Story Payton,payton story
44d53980-8be5-495a-b731-290000b25707,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,C,,,,C,c
014bcb89-96b5-4c82-87b5-017e5758941a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,C,,,,C,c
d7eeb4a2-509d-4114-b5bc-02cbbbd95ef0,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,C,,,,C,c
53973b2b-e7ab-496c-83c7-d38d0f217db8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,C,,,,C,c
3ab57855-6075-47af-bc05-b08192924976,de209b69-f227-4ae2-b44b-a4df479c4eb3,,"7828 Pecan Heights San Antonio, TX 78244",,,,"7828 Pecan Heights San Antonio, TX 78244","78244 7828 antonio, heights pecan san tx"
,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78253,,,,78253,78253
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,A - LBOF - ADA,Pineridge,Farms,6,Pineridge Farms A - LBOF - ADA,- a ada farms lbof pineridge
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,A-ADA - LBOF,Pineridge,Farms,6,Pineridge Farms A-ADA - LBOF,- a-ada farms lbof pineridge
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,A-ADA - LBOF,Pineridge,Farms,6,Pineridge Farms A-ADA - LBOF,- a-ada farms lbof pineridge
b60b6423-a15e-4ad6-beeb-042e33511a7e,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
cae2bbe7-0828-4bf7-88b6-a6321113bbc2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
5334ad8c-b304-4795-b36a-a14e5e2c9030,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
6ddca3e4-a10c-4331-95f8-4fe96087af53,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
2703fe92-9cfb-417b-ac34-e2805b01609c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
cae2bbe7-0828-4bf7-88b6-a6321113bbc2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath",,,,"bed, 2-bath","2-bath bed,"
c3c6d4fc-3c18-4819-accd-e5fab488c1d8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath",,,,"bed, 2-bath","2-bath bed,"
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath",,,,"bed, 2-bath","2-bath bed,"
1fafb39c-dcf5-42f2-8d95-e12e5a274c91,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath",,,,"bed, 2-bath","2-bath bed,"
2703fe92-9cfb-417b-ac34-e2805b01609c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath",,,,"bed, 2-bath","2-bath bed,"
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath-",,,,"bed, 2-bath-","2-bath- bed,"
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath-",,,,"bed, 2-bath-","2-bath- bed,"
cae2bbe7-0828-4bf7-88b6-a6321113bbc2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,"bed, 2-bath-",,,,"bed, 2-bath-","2-bath- bed,"
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
3fb1de40-d7b1-418f-8dfd-1a695fddda58,de209b69-f227-4ae2-b44b-a4df479c4eb3,,"6102 Plumbago Place San Antonio, TX 78218",,,,"6102 Plumbago Place San Antonio, TX 78218","6102 78218 antonio, place plumbago san tx"
9d44ee19-bc3a-45bf-aceb-0eeee87494b6,de209b69-f227-4ae2-b44b-a4df479c4eb3,,,Point,Sur,2715,Point Sur,point sur
693c85f4-b8ac-4b97-8b04-e44cc7e428eb,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78015,,,,78015,78015
,9d7b2296-f579-464b-a47d-d62b7532a9e5,,,,,,,
0a6e6261-068c-417c-a7c4-de0b9a6f1ce8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
50aefa5c-c5c7-4d5e-9ca6-bb7da359c50f,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
53973b2b-e7ab-496c-83c7-d38d0f217db8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
a28120e8-20d8-4b06-8b00-787a58b8d599,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
014bcb89-96b5-4c82-87b5-017e5758941a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
4b82d9ce-7864-4c88-a4ab-c3f25bd60648,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
7598bb45-ebac-4e89-baaf-ef0a761efe60,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Tucker,,,,Story Tucker,story tucker
db593114-9ada-46b6-b967-fbeeeb8cb07f,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
014bcb89-96b5-4c82-87b5-017e5758941a,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
50aefa5c-c5c7-4d5e-9ca6-bb7da359c50f,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
a28120e8-20d8-4b06-8b00-787a58b8d599,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
0a6e6261-068c-417c-a7c4-de0b9a6f1ce8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
4b82d9ce-7864-4c88-a4ab-c3f25bd60648,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
60205c8a-9867-4d04-9d3e-cc664557c97c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
f3c49315-6a9a-43b3-998c-b101fe1f4daa,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
4e691704-2467-4d7a-a8ba-fcca5596b697,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
b4d2c69d-8ef7-4ad1-bafe-15267c68314d,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
c3c6d4fc-3c18-4819-accd-e5fab488c1d8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
a1ac5732-d8c7-4dfe-83c8-f7a77ca4feb6,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
d7eeb4a2-509d-4114-b5bc-02cbbbd95ef0,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
520241b3-5a31-486e-9b27-2813532ae1e7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
f193d952-4e5b-4f0e-aec8-51cd7c58fb26,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,Story Payton V5,,,,Story Payton V5,payton story v5
e4d1bf42-927d-4a15-9b55-fbcd67ae7e9e,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
875427c5-b056-443b-a869-8f910c2259d7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
c3c6d4fc-3c18-4819-accd-e5fab488c1d8,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
19456776-fcd1-488f-a873-1a12c17136f9,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
b80d4148-04e9-4ebd-8020-e644f18a9b20,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
f9247dae-448f-4644-9aef-c814e8bbc4b5,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
520241b3-5a31-486e-9b27-2813532ae1e7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
cae2bbe7-0828-4bf7-88b6-a6321113bbc2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,1 -ABANDONED,,,,1 -ABANDONED,-abandoned 1
b80d4148-04e9-4ebd-8020-e644f18a9b20,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,2,,,,2,2
a1ac5732-d8c7-4dfe-83c8-f7a77ca4feb6,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,2,,,,2,2
520241b3-5a31-486e-9b27-2813532ae1e7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,2,,,,2,2
d419c547-0f4a-4fb5-89ab-b28226222193,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
ccb84512-770a-48a9-9330-58115b8b04b2,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,,,,,,
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,,,,,,
360b9d71-1978-40be-8530-abffc6bb0286,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,,,,,,
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,,,,,,,
,e98fe8dc-75c3-4589-987a-abc9ca6b878a,RIVER OAKS,,,,,RIVER OAKS,oaks river
7491e9f9-2b72-4b09-acf5-6eb7ff08e138,e98fe8dc-75c3-4589-987a-abc9ca6b878a,RIVER OAKS,,,,,RIVER OAKS,oaks river
ae251aa3-9959-4d51-9a7d-5505d619fd83,5196b3f9-ebe6-4c53-ae2f-259dc4463b86,Ren Cir,,,,,Ren Cir,cir ren
ae251aa3-9959-4d51-9a7d-5505d619fd83,5196b3f9-ebe6-4c53-ae2f-259dc4463b86,Ren Cir,A,,,,Ren Cir   A,a cir ren
,5548a7fd-13e9-4658-b853-b92406fb356f,,,,,,,
f7853fa6-4121-4301-85e8-d80b59c9e73d,de209b69-f227-4ae2-b44b-a4df479c4eb3,,"6641 Richland Pl San Antonio, TX 78244",,,,"6641 Richland Pl San Antonio, TX 78244","6641 78244 antonio, pl richland san tx"
b237d5ee-9941-4c08-91aa-10b86ed2e9f9,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78207,,,,78207,78207
2388966b-6d03-460b-905d-9ad0822bdd5e,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78207 - Unit 101,,,,78207 - Unit 101,- 101 78207 unit
0f3b87c9-ba7d-4ac8-8575-ae64c06e115e,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78207 - Unit 201,,,,78207 - Unit 201,- 201 78207 unit
b237d5ee-9941-4c08-91aa-10b86ed2e9f9,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78207 - Unit 301,,,,78207 - Unit 301,- 301 78207 unit
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,,12666,,,,12666,12666
548fb20a-0b44-499e-8351-c234135d4069,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78259,Roan,Forest,22223,Roan Forest 78259,78259 forest roan
,de209b69-f227-4ae2-b44b-a4df479c4eb3,,78259,Roan,Forest,22223,Roan Forest 78259,78259 forest roan
27dd93a7-1eb9-4e56-a5b7-6314a33dda8c,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
d7eeb4a2-509d-4114-b5bc-02cbbbd95ef0,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
669b2178-4e05-48fe-abb1-e3213b61f8d3,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
c9aae87e-2728-4243-a5a6-11867b755a42,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
e123760d-cd1a-489f-a866-5e42bfebcc24,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
4e691704-2467-4d7a-a8ba-fcca5596b697,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
64482a05-da10-4733-9767-cc9ab1ff6e83,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
efc5b6a4-7abc-4a6a-ac0d-c81b3de2e1c7,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
784b93b7-e678-4dc4-a553-94c7857f56fd,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
dfd205ab-59ba-451f-95f4-cb5d93ecc707,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
e6b31b57-9dbf-466f-8acf-0ffb8d171aff,5c7aff2f-1a49-4dd3-a1fa-a7622f260133,Rock Hound Way,,,,,Rock Hound Way,hound rock way
